"","P","P","P","P","P","P","P","P","P","P","P","P","P","P","P","P","P","P","P","P","P","P","P","P","P"
"723",0.3855,0.3808,0.4322,0.4668,0.4105,0.6542,0.6534,0.6412,0.635,0.6208,0.4139,0.406,0.4241,0.4711,0.4697,0.4469,0.489,0.47,0.5142,0.4485,0.7441,0.6694,0.7736,0.7093,0.7135
"724",0.7055,0.6574,0.7076,0.6916,0.6615,0.4897,0.5532,0.4734,0.4605,0.5179,0.6871,0.7,0.6971,0.6885,0.7102,0.6838,0.558,0.6705,0.716,0.7175,0.5377,0.6305,0.5381,0.6949,0.6185
"725",0.551,0.4406,0.4345,0.491,0.463,0.6471,0.646,0.6025,0.642,0.6302,0.4767,0.4755,0.4472,0.4886,0.4433,0.4607,0.451,0.3715,0.4514,0.3575,0.5872,0.4544,0.5611,0.6311,0.583
"726",0.6535,0.6026,0.669,0.6348,0.6215,0.5228,0.4442,0.5709,0.5275,0.5448,0.6558,0.6535,0.6804,0.6092,0.6171,0.4393,0.392,0.438,0.3674,0.3955,0.6494,0.6418,0.6154,0.6141,0.654
"727",0.551,0.4914,0.5748,0.553,0.525,0.5335,0.5658,0.5817,0.593,0.4878,0.494,0.538,0.5223,0.5364,0.5171,0.4668,0.4785,0.365,0.4544,0.406,0.6881,0.6005,0.6653,0.6381,0.71
"728",0.542,0.5312,0.5301,0.5202,0.495,0.6686,0.6838,0.6582,0.674,0.6371,0.5935,0.6075,0.6945,0.5826,0.5861,0.6883,0.639,0.6605,0.646,0.6485,0.5471,0.6363,0.5559,0.6967,0.6125
"729",0.6345,0.6508,0.6401,0.6902,0.6045,0.4285,0.4416,0.4335,0.4285,0.4305,0.4616,0.4885,0.4862,0.5418,0.5218,0.5397,0.573,0.5255,0.5848,0.581,0.4166,0.4301,0.5052,0.4888,0.5
"730",0.4655,0.507,0.4606,0.4546,0.4725,0.5729,0.582,0.6075,0.61,0.5789,0.6155,0.6205,0.6785,0.6428,0.6349,0.6323,0.58,0.652,0.5762,0.62,0.6267,0.5358,0.6081,0.5304,0.6495
"731",0.7015,0.6678,0.696,0.6658,0.634,0.5665,0.4917,0.6143,0.5595,0.5243,0.5146,0.478,0.4898,0.5113,0.5249,0.8079,0.7975,0.793,0.745,0.823,0.5828,0.6341,0.6137,0.5963,0.638
"732",0.5875,0.5358,0.5691,0.5632,0.5675,0.5712,0.5873,0.6205,0.6255,0.6076,0.5485,0.527,0.5198,0.6303,0.5597,0.6838,0.558,0.6705,0.716,0.7175,0.4396,0.4643,0.5074,0.5245,0.506
"733",0.645,0.6316,0.7067,0.6908,0.734,0.4382,0.4743,0.4533,0.4365,0.4523,0.4616,0.4885,0.4862,0.5418,0.5218,0.3357,0.386,0.4335,0.4392,0.48,0.5945,0.6382,0.6326,0.6095,0.6675
"734",0.5685,0.5396,0.5193,0.5294,0.4995,0.4954,0.4323,0.5601,0.51,0.458,0.448,0.4715,0.444,0.5332,0.5185,0.7519,0.766,0.735,0.6856,0.672,0.7544,0.6568,0.7003,0.6692,0.7445
"735",0.621,0.6352,0.6881,0.688,0.7275,0.3126,0.3551,0.3357,0.362,0.3566,0.4325,0.4195,0.4462,0.4155,0.3783,0.6924,0.716,0.716,0.7808,0.689,0.449,0.3913,0.3708,0.3834,0.3435
"736",0.5405,0.5434,0.5435,0.6248,0.583,0.4266,0.4361,0.4644,0.5325,0.4955,0.3433,0.335,0.2846,0.3659,0.345,0.6053,0.581,0.544,0.674,0.6425,0.5283,0.4738,0.5438,0.5591,0.542
"737",0.613,0.5474,0.5523,0.5492,0.544,0.5159,0.5456,0.5344,0.499,0.5566,0.5607,0.594,0.6307,0.5939,0.5584,0.4595,0.513,0.455,0.5048,0.4395,0.4774,0.5062,0.5291,0.5438,0.494
"738",0.496,0.4694,0.449,0.4586,0.42,0.6569,0.7224,0.6287,0.6385,0.6468,0.4904,0.4445,0.4589,0.4418,0.4977,0.3498,0.446,0.367,0.364,0.326,0.5912,0.5507,0.5792,0.6017,0.6055
"739",0.6895,0.6228,0.6071,0.648,0.6655,0.7285,0.683,0.7262,0.7015,0.6764,0.587,0.598,0.6166,0.6426,0.6239,0.6283,0.594,0.5355,0.6764,0.58,0.6249,0.6334,0.642,0.6382,0.644
"740",0.579,0.5054,0.5001,0.4842,0.646,0.4315,0.3557,0.4739,0.4305,0.4332,0.4905,0.4595,0.4909,0.5244,0.5281,0.5734,0.5585,0.575,0.5366,0.564,0.5967,0.5992,0.5855,0.524,0.61
"741",0.5325,0.4942,0.5144,0.475,0.47,0.4926,0.4948,0.4999,0.443,0.5086,0.541,0.584,0.5611,0.5483,0.5902,0.6276,0.622,0.5955,0.5288,0.681,0.4775,0.4449,0.4493,0.3937,0.539
"742",0.7505,0.6838,0.763,0.6862,0.6905,0.6205,0.6346,0.6109,0.6345,0.631,0.5904,0.605,0.5787,0.5785,0.5652,0.5358,0.635,0.589,0.5644,0.532,0.419,0.5067,0.6231,0.534,0.482
"743",0.6615,0.597,0.5987,0.5978,0.5955,0.6641,0.6149,0.6812,0.623,0.6021,0.6716,0.6285,0.6533,0.6438,0.6412,0.632,0.605,0.5415,0.601,0.518,0.5761,0.6708,0.5792,0.582,0.5565
"744",0.608,0.5766,0.5521,0.592,0.599,0.6108,0.6306,0.6482,0.582,0.6165,0.3532,0.3815,0.3104,0.3516,0.3862,0.4295,0.4945,0.438,0.451,0.3575,0.5193,0.5703,0.5521,0.4991,0.5765
"745",0.4585,0.3784,0.3671,0.4302,0.5015,0.6179,0.6,0.6338,0.6305,0.5814,0.4539,0.4945,0.4486,0.4804,0.4606,0.4842,0.407,0.3425,0.516,0.4525,0.4646,0.4614,0.3785,0.4365,0.5035
"746",0.5655,0.6182,0.5954,0.5686,0.572,0.6068,0.5874,0.6743,0.5945,0.6214,0.6099,0.626,0.6624,0.5891,0.6208,0.4559,0.482,0.4845,0.5326,0.4865,0.5658,0.5994,0.6429,0.6513,0.5985
"747",0.4655,0.5378,0.5035,0.4756,0.5085,0.527,0.5261,0.5097,0.5035,0.4657,0.57,0.6175,0.6297,0.5303,0.5927,0.4595,0.5415,0.452,0.4474,0.4195,0.4205,0.4184,0.4349,0.3568,0.384
"748",0.5615,0.5254,0.5523,0.5084,0.591,0.5635,0.531,0.5943,0.586,0.5167,0.5885,0.591,0.681,0.6686,0.6039,0.5355,0.497,0.571,0.642,0.529,0.729,0.645,0.6616,0.6461,0.7335
"749",0.5645,0.4968,0.5029,0.519,0.5085,0.6303,0.6118,0.6636,0.6215,0.5777,0.731,0.6925,0.7726,0.7665,0.7301,0.7143,0.6335,0.677,0.731,0.6065,0.5448,0.5191,0.5005,0.5605,0.4715
"750",0.7105,0.7328,0.7441,0.8414,0.7665,0.5485,0.6621,0.5926,0.5875,0.64,0.5491,0.5925,0.5476,0.5724,0.5368,0.7628,0.8035,0.794,0.7152,0.821,0.6522,0.5488,0.5944,0.6685,0.5045
"751",0.744,0.7008,0.7635,0.7012,0.7005,0.3626,0.3786,0.3354,0.409,0.3064,0.4225,0.4135,0.4457,0.4031,0.3832,0.4245,0.4125,0.38,0.4304,0.316,0.4414,0.5572,0.6306,0.5966,0.552
"752",0.5405,0.5938,0.5918,0.6038,0.603,0.5889,0.5515,0.592,0.571,0.6233,0.5959,0.5385,0.5231,0.6288,0.5632,0.5562,0.457,0.4375,0.5566,0.573,0.4852,0.5526,0.616,0.5786,0.5845
"753",0.3635,0.4684,0.3749,0.4098,0.45,0.4667,0.4244,0.5314,0.479,0.5144,0.5861,0.644,0.6029,0.5841,0.5633,0.4152,0.473,0.3965,0.507,0.428,0.6089,0.6382,0.5511,0.6167,0.574
"754",0.348,0.3128,0.3982,0.3488,0.3735,0.3859,0.4796,0.3938,0.3805,0.3781,0.5417,0.531,0.5099,0.5593,0.5455,0.5284,0.5375,0.5625,0.5622,0.557,0.5477,0.5058,0.5454,0.5955,0.6065
"755",0.702,0.609,0.6711,0.629,0.568,0.4414,0.3922,0.5068,0.4455,0.4574,0.6017,0.6255,0.61,0.6164,0.5883,0.6553,0.598,0.654,0.688,0.5565,0.4394,0.4219,0.4467,0.4108,0.4115
"756",0.5605,0.4752,0.5103,0.4696,0.5615,0.7659,0.7212,0.7239,0.716,0.733,0.4746,0.4225,0.3781,0.4119,0.4608,0.5201,0.4715,0.5565,0.5776,0.517,0.6521,0.5827,0.585,0.6015,0.659
"757",0.417,0.4846,0.5143,0.5494,0.507,0.6027,0.6544,0.6346,0.5655,0.6365,0.3912,0.359,0.3563,0.4233,0.4424,0.3349,0.4315,0.425,0.3914,0.381,0.6362,0.5646,0.6638,0.602,0.621
"758",0.626,0.6244,0.6103,0.6006,0.667,0.4525,0.441,0.5057,0.496,0.4914,0.4739,0.513,0.449,0.5387,0.4864,0.5108,0.638,0.5725,0.5922,0.625,0.5345,0.5268,0.5031,0.5786,0.6175
"759",0.6415,0.6092,0.632,0.6866,0.5925,0.4258,0.4053,0.4484,0.511,0.4178,0.3801,0.394,0.3016,0.3606,0.377,0.4804,0.495,0.4735,0.509,0.433,0.5162,0.4022,0.4867,0.5334,0.5315
"760",0.508,0.487,0.5344,0.5072,0.472,0.5264,0.4548,0.5722,0.528,0.5435,0.5162,0.527,0.5588,0.5459,0.5438,0.3601,0.401,0.3705,0.3912,0.3925,0.2685,0.2563,0.2386,0.2358,0.183
"761",0.57,0.6482,0.5932,0.5576,0.6085,0.6015,0.7333,0.6265,0.5895,0.6404,0.3943,0.4015,0.3893,0.3775,0.4176,0.64,0.5825,0.6185,0.5712,0.6065,0.6052,0.6045,0.7502,0.6477,0.6085
"762",0.6035,0.6478,0.6822,0.6088,0.5845,0.4776,0.464,0.5281,0.443,0.4675,0.4979,0.5375,0.5553,0.5124,0.5392,0.64,0.5825,0.6185,0.5712,0.6065,0.5916,0.6354,0.645,0.5888,0.675
"763",0.7035,0.6654,0.7054,0.6914,0.671,0.4396,0.5116,0.4291,0.4575,0.4504,0.4747,0.4155,0.4414,0.4306,0.472,0.672,0.5655,0.662,0.7032,0.7155,0.5605,0.5337,0.4984,0.5352,0.5285
"764",0.604,0.5244,0.5183,0.5674,0.665,0.4771,0.4348,0.4464,0.454,0.43,0.6309,0.612,0.63,0.6156,0.617,0.4029,0.368,0.3335,0.3952,0.292,0.6043,0.5285,0.6003,0.597,0.611
"765",0.424,0.4236,0.3687,0.3678,0.3795,0.4138,0.4591,0.4487,0.416,0.4059,0.5628,0.6095,0.6008,0.5315,0.5894,0.5842,0.6315,0.5865,0.5122,0.6725,0.5246,0.4634,0.5366,0.505,0.528
"766",0.6105,0.5448,0.5563,0.5604,0.536,0.5441,0.4732,0.5199,0.5125,0.5179,0.5609,0.587,0.6182,0.5858,0.5559,0.4672,0.5135,0.462,0.5176,0.449,0.5777,0.6839,0.6236,0.6293,0.609
"767",0.7235,0.7362,0.739,0.8322,0.768,0.5144,0.5364,0.5514,0.566,0.5287,0.6116,0.679,0.6395,0.6261,0.6447,0.7085,0.625,0.68,0.7326,0.6095,0.6671,0.6419,0.6491,0.6358,0.6395
"768",0.63,0.604,0.6163,0.541,0.5535,0.5124,0.5482,0.5125,0.508,0.5254,0.6045,0.612,0.6659,0.6675,0.655,0.8209,0.8,0.789,0.7542,0.8165,0.6119,0.5485,0.5589,0.6484,0.5785
"769",0.616,0.5486,0.614,0.6078,0.5845,0.6005,0.5423,0.5901,0.5745,0.5909,0.5141,0.544,0.5362,0.5703,0.5035,0.498,0.531,0.4945,0.5882,0.5595,0.5949,0.5928,0.5696,0.5233,0.6045
"770",0.618,0.4938,0.5546,0.555,0.53,0.6483,0.6617,0.6169,0.6285,0.6293,0.6945,0.6625,0.6817,0.6545,0.6555,0.6017,0.491,0.4725,0.5226,0.4455,0.5392,0.5566,0.5942,0.5983,0.6155
"771",0.4775,0.5152,0.4547,0.4902,0.4195,0.5596,0.6192,0.5424,0.5935,0.6215,0.5347,0.4815,0.5037,0.5246,0.538,0.5192,0.531,0.5685,0.6154,0.527,0.537,0.5321,0.5851,0.5323,0.588
"772",0.631,0.6064,0.6484,0.6028,0.7085,0.6535,0.6888,0.6581,0.591,0.6706,0.7481,0.6985,0.7499,0.7223,0.7099,0.5512,0.4795,0.5275,0.5728,0.516,0.7046,0.6132,0.636,0.6478,0.6775
"773",0.672,0.6474,0.6749,0.6782,0.7235,0.7036,0.7035,0.6869,0.684,0.6677,0.663,0.69,0.7106,0.6922,0.7034,0.6613,0.7155,0.73,0.7056,0.692,0.6438,0.6399,0.5894,0.5992,0.673
"774",0.4705,0.4728,0.4506,0.4778,0.475,0.6524,0.6626,0.5994,0.645,0.6295,0.4772,0.496,0.4406,0.488,0.4335,0.6712,0.639,0.5925,0.657,0.592,0.5606,0.4806,0.4654,0.46,0.541
"775",0.4925,0.3976,0.4156,0.4516,0.518,0.4477,0.5106,0.4088,0.471,0.4508,0.46,0.498,0.4614,0.4872,0.4637,0.4842,0.407,0.3425,0.516,0.4525,0.5073,0.4491,0.3758,0.4258,0.509
"776",0.6395,0.5574,0.6338,0.6058,0.5915,0.4767,0.4152,0.5301,0.508,0.4993,0.6436,0.5755,0.6026,0.6197,0.6042,0.639,0.5875,0.626,0.5356,0.596,0.4145,0.4291,0.3178,0.3147,0.2845
"777",0.418,0.3886,0.3118,0.391,0.3705,0.3188,0.3714,0.3225,0.4095,0.3316,0.5564,0.5475,0.5308,0.6138,0.5684,0.2981,0.384,0.371,0.3814,0.362,0.5185,0.5488,0.5241,0.5601,0.505
"778",0.6045,0.5576,0.6018,0.549,0.5805,0.6904,0.6601,0.6367,0.621,0.667,0.5351,0.5095,0.5115,0.5833,0.5454,0.6229,0.62,0.6385,0.6286,0.643,0.5111,0.4581,0.532,0.5309,0.542
"779",0.47,0.5118,0.4559,0.4456,0.4645,0.6968,0.7217,0.6704,0.6535,0.6353,0.5932,0.6,0.6801,0.6749,0.6232,0.5742,0.564,0.5355,0.6812,0.6225,0.5467,0.6848,0.5944,0.4965,0.605
"780",0.6435,0.6342,0.6836,0.6572,0.5795,0.504,0.5265,0.5575,0.59,0.4659,0.7014,0.6705,0.7511,0.7336,0.7193,0.6613,0.7155,0.73,0.7056,0.692,0.7664,0.6881,0.7749,0.7159,0.7225
"781",0.6215,0.5438,0.5552,0.5652,0.5515,0.5489,0.5659,0.5351,0.553,0.5654,0.6095,0.612,0.7002,0.5987,0.595,0.365,0.4005,0.3635,0.4444,0.333,0.495,0.4659,0.5137,0.5258,0.5425
"782",0.6325,0.5672,0.6331,0.6188,0.586,0.3134,0.3449,0.3189,0.342,0.354,0.67,0.632,0.659,0.6475,0.6309,0.6295,0.5675,0.4665,0.578,0.565,0.5569,0.6819,0.6184,0.509,0.615
"783",0.729,0.687,0.7906,0.7788,0.729,0.6686,0.6525,0.5985,0.614,0.6018,0.7178,0.677,0.7391,0.7371,0.7293,0.4555,0.4915,0.511,0.5028,0.462,0.425,0.5166,0.6419,0.5482,0.493
"784",0.697,0.6752,0.6998,0.6874,0.671,0.4636,0.5134,0.501,0.488,0.4329,0.6693,0.65,0.6848,0.6078,0.5988,0.6116,0.7265,0.6875,0.5242,0.6095,0.4269,0.4363,0.5149,0.4862,0.4905
"785",0.592,0.5804,0.5856,0.5804,0.561,0.5453,0.5482,0.5185,0.5665,0.5707,0.5414,0.5885,0.6419,0.605,0.6204,0.5676,0.5605,0.419,0.5814,0.512,0.6096,0.558,0.5688,0.6342,0.6505
"786",0.6325,0.5918,0.5693,0.6144,0.686,0.5286,0.5594,0.6258,0.632,0.5285,0.4651,0.4515,0.4651,0.4298,0.4361,0.5691,0.5275,0.625,0.5934,0.6345,0.5684,0.5756,0.5685,0.482,0.588
"787",0.6415,0.6748,0.7003,0.6618,0.585,0.3836,0.4364,0.3739,0.388,0.456,0.6622,0.622,0.6627,0.6633,0.6732,0.3357,0.386,0.4335,0.4392,0.48,0.603,0.5794,0.5619,0.6529,0.7075
"788",0.55,0.5472,0.5344,0.6192,0.59,0.5967,0.6326,0.6571,0.54,0.6354,0.6488,0.566,0.573,0.618,0.6142,0.5518,0.65,0.618,0.6122,0.6275,0.495,0.4659,0.5137,0.5258,0.5425
"789",0.5835,0.5026,0.5553,0.5522,0.5315,0.7312,0.73,0.6628,0.638,0.7068,0.4436,0.4675,0.376,0.4626,0.4299,0.6159,0.5885,0.479,0.6702,0.564,0.5849,0.4862,0.4832,0.4568,0.5575
"790",0.6155,0.5622,0.5855,0.5544,0.579,0.5747,0.5853,0.5583,0.549,0.5219,0.5622,0.5435,0.5508,0.5916,0.5766,0.6378,0.62,0.6125,0.5882,0.561,0.6736,0.5644,0.5689,0.5739,0.5875
"791",0.554,0.4914,0.5307,0.507,0.554,0.4876,0.4792,0.4566,0.4185,0.4907,0.525,0.5055,0.5176,0.502,0.5464,0.6134,0.578,0.57,0.5384,0.6125,0.4376,0.5872,0.4731,0.5219,0.531
"792",0.744,0.7008,0.7635,0.7012,0.7005,0.6119,0.5514,0.5654,0.5415,0.6054,0.5755,0.565,0.5717,0.6458,0.5936,0.6313,0.6345,0.6665,0.6366,0.6785,0.4841,0.4003,0.4227,0.5127,0.515
"793",0.4775,0.5026,0.4744,0.461,0.4815,0.5942,0.6366,0.6505,0.665,0.6179,0.7023,0.6745,0.7109,0.632,0.6328,0.64,0.5825,0.6185,0.5712,0.6065,0.604,0.612,0.7496,0.6401,0.6025
"794",0.503,0.4806,0.4786,0.4574,0.437,0.6664,0.6127,0.7011,0.668,0.6028,0.4345,0.358,0.3345,0.4303,0.3816,0.781,0.7655,0.7715,0.794,0.728,0.4827,0.4719,0.4539,0.519,0.4655
"795",0.558,0.5942,0.6008,0.6138,0.6085,0.6628,0.5856,0.6636,0.6595,0.5993,0.567,0.6135,0.606,0.533,0.5925,0.4761,0.539,0.469,0.5426,0.426,0.5914,0.5653,0.693,0.5979,0.5775
"796",0.699,0.7454,0.7314,0.7896,0.7505,0.4917,0.5472,0.4202,0.449,0.4755,0.5414,0.5885,0.6419,0.605,0.6204,0.7327,0.7645,0.674,0.6638,0.754,0.5743,0.5561,0.5546,0.657,0.5845
"797",0.653,0.653,0.7081,0.6942,0.741,0.5784,0.5919,0.5655,0.632,0.5615,0.6559,0.6505,0.7126,0.6883,0.6899,0.6347,0.5735,0.649,0.6226,0.6145,0.6076,0.5911,0.5883,0.611,0.527
"798",0.6055,0.5594,0.5564,0.5674,0.544,0.7071,0.7288,0.708,0.6665,0.7124,0.4828,0.5565,0.5657,0.5514,0.5301,0.518,0.5265,0.477,0.604,0.539,0.3991,0.4229,0.352,0.3956,0.4225
"799",0.6785,0.6434,0.7237,0.6928,0.611,0.6908,0.6664,0.6786,0.7025,0.5976,0.6045,0.5345,0.5848,0.585,0.5489,0.6558,0.564,0.659,0.7036,0.7165,0.3728,0.4017,0.3361,0.3167,0.3095
"800",0.6635,0.6234,0.6993,0.718,0.7495,0.373,0.4068,0.376,0.3345,0.3446,0.5852,0.6315,0.6544,0.6899,0.6716,0.6839,0.7905,0.7355,0.6404,0.714,0.6361,0.5094,0.6071,0.5509,0.6835
"801",0.6485,0.5712,0.5933,0.538,0.6385,0.4745,0.5424,0.48,0.5035,0.5256,0.5941,0.58,0.6268,0.5813,0.6042,0.4507,0.5605,0.5295,0.5008,0.582,0.547,0.5785,0.551,0.5262,0.606
"802",0.5545,0.5554,0.5911,0.6404,0.5085,0.2735,0.335,0.2642,0.3765,0.2504,0.5809,0.637,0.5747,0.5963,0.6076,0.6932,0.616,0.6425,0.7176,0.574,0.5517,0.4498,0.536,0.6019,0.599
"803",0.6045,0.6156,0.6443,0.655,0.5685,0.6395,0.6015,0.6783,0.6545,0.5983,0.5545,0.5285,0.5793,0.5519,0.5954,0.4517,0.5895,0.5585,0.5664,0.597,0.417,0.3447,0.31,0.3352,0.451
"804",0.459,0.5344,0.5723,0.5774,0.5485,0.5548,0.5446,0.5351,0.543,0.5292,0.5672,0.5605,0.533,0.5459,0.5616,0.5802,0.531,0.453,0.5826,0.4735,0.5082,0.5274,0.5015,0.625,0.5975
"805",0.7075,0.6118,0.683,0.5782,0.6065,0.4316,0.487,0.448,0.458,0.3757,0.635,0.622,0.5922,0.5931,0.5787,0.6246,0.638,0.638,0.6534,0.569,0.5633,0.5614,0.6652,0.5807,0.579
"806",0.623,0.661,0.6677,0.6226,0.573,0.6024,0.5871,0.6323,0.641,0.5601,0.5167,0.5305,0.5233,0.5133,0.4771,0.6027,0.5715,0.6095,0.6252,0.6285,0.5239,0.514,0.4955,0.461,0.504
"807",0.5295,0.5816,0.5542,0.5452,0.531,0.7051,0.6748,0.668,0.631,0.691,0.3702,0.396,0.3254,0.3846,0.3368,0.5214,0.689,0.5425,0.6168,0.663,0.576,0.6817,0.5753,0.6193,0.5785
"808",0.713,0.749,0.7568,0.8392,0.778,0.6667,0.703,0.7148,0.6745,0.6593,0.7196,0.7365,0.7698,0.7413,0.7532,0.7653,0.8105,0.806,0.7312,0.8315,0.4991,0.574,0.6307,0.5913,0.599
"809",0.6405,0.5986,0.6962,0.6478,0.708,0.7546,0.72,0.7058,0.6375,0.7249,0.6765,0.6545,0.7191,0.7341,0.7012,0.5138,0.5295,0.548,0.5824,0.5245,0.443,0.4197,0.4545,0.3927,0.4195
"810",0.5515,0.572,0.5522,0.5732,0.5035,0.4781,0.4402,0.4035,0.359,0.4302,0.4912,0.466,0.4696,0.5314,0.5132,0.6295,0.5675,0.4665,0.578,0.565,0.6188,0.6021,0.5591,0.5752,0.649
"811",0.566,0.5592,0.5005,0.5134,0.495,0.4049,0.398,0.4713,0.456,0.4329,0.665,0.661,0.6908,0.6458,0.6421,0.5446,0.5835,0.443,0.5542,0.4985,0.5571,0.6922,0.6597,0.597,0.623
"812",0.4545,0.447,0.4117,0.4758,0.426,0.5585,0.5712,0.5473,0.5305,0.5037,0.663,0.69,0.7106,0.6922,0.7034,0.3371,0.3845,0.438,0.4422,0.487,0.5844,0.5399,0.5641,0.6639,0.574
"813",0.5505,0.5782,0.6164,0.615,0.606,0.6238,0.5847,0.6495,0.644,0.5884,0.663,0.601,0.6459,0.6924,0.6178,0.648,0.56,0.677,0.6964,0.7155,0.5172,0.5019,0.5552,0.5127,0.5865
"814",0.6695,0.658,0.7059,0.698,0.7625,0.6033,0.6277,0.6547,0.609,0.6441,0.7303,0.6565,0.7087,0.7048,0.6983,0.6991,0.714,0.7245,0.7788,0.687,0.4285,0.4515,0.4143,0.3559,0.3245
"815",0.6985,0.614,0.6623,0.6446,0.5845,0.6787,0.6738,0.678,0.654,0.6197,0.5541,0.626,0.5884,0.5994,0.5952,0.4981,0.619,0.529,0.5446,0.56,0.7308,0.6217,0.6418,0.6663,0.7315
"816",0.576,0.502,0.525,0.4728,0.5295,0.5558,0.508,0.6282,0.596,0.5574,0.5092,0.5345,0.5574,0.5353,0.5401,0.6222,0.649,0.652,0.6504,0.573,0.5464,0.5551,0.6615,0.5733,0.5695
"817",0.5105,0.468,0.423,0.5578,0.505,0.5918,0.6609,0.6242,0.6105,0.6374,0.4436,0.4675,0.376,0.4626,0.4299,0.3985,0.4735,0.3995,0.4694,0.426,0.4724,0.5082,0.4226,0.4367,0.483
"818",0.6205,0.6004,0.6969,0.6508,0.6925,0.734,0.7231,0.732,0.673,0.7341,0.6903,0.6635,0.7314,0.7567,0.7076,0.6678,0.723,0.699,0.791,0.752,0.7382,0.6535,0.6507,0.6608,0.722
"819",0.529,0.5096,0.5157,0.5008,0.479,0.7562,0.7153,0.7355,0.749,0.7007,0.5755,0.565,0.5717,0.6458,0.5936,0.6189,0.611,0.644,0.6072,0.6735,0.7892,0.6721,0.7102,0.7167,0.7055
"820",0.5545,0.5158,0.5219,0.5428,0.548,0.6128,0.6142,0.5792,0.603,0.6215,0.4825,0.5095,0.5071,0.5465,0.5292,0.5596,0.484,0.515,0.5172,0.5375,0.6238,0.559,0.6573,0.5916,0.6185
"821",0.4795,0.4688,0.5387,0.5224,0.51,0.4428,0.5682,0.4919,0.486,0.5588,0.5854,0.6025,0.6603,0.6496,0.6041,0.6615,0.566,0.666,0.7066,0.7195,0.7016,0.6612,0.7404,0.7187,0.694
"822",0.648,0.5524,0.5124,0.625,0.6535,0.6458,0.6931,0.6527,0.5915,0.6552,0.5529,0.567,0.5594,0.537,0.5757,0.6824,0.692,0.67,0.6328,0.6805,0.6547,0.6588,0.5863,0.6208,0.718
"823",0.5435,0.5754,0.5861,0.6124,0.514,0.4837,0.502,0.533,0.5815,0.4644,0.5541,0.507,0.5478,0.6188,0.5683,0.759,0.802,0.798,0.7228,0.8245,0.6612,0.5525,0.6309,0.6463,0.5215
"824",0.3575,0.4758,0.3798,0.4068,0.4665,0.5597,0.7029,0.5778,0.613,0.5672,0.6773,0.6795,0.7248,0.6827,0.7002,0.5297,0.6895,0.5525,0.613,0.658,0.5412,0.6595,0.5597,0.5785,0.5795
"825",0.6125,0.609,0.679,0.685,0.707,0.6812,0.6535,0.6887,0.664,0.5999,0.7282,0.688,0.7216,0.66,0.6498,0.5953,0.67,0.616,0.6674,0.668,0.7466,0.6671,0.7686,0.7244,0.705
"826",0.698,0.6052,0.6668,0.6206,0.57,0.4926,0.428,0.5707,0.526,0.5247,0.428,0.404,0.401,0.5121,0.471,0.7106,0.6925,0.653,0.7342,0.643,0.6063,0.5742,0.6041,0.6102,0.6365
"827",0.4155,0.4634,0.4447,0.4476,0.4365,0.7387,0.6998,0.737,0.701,0.6843,0.3153,0.34,0.3713,0.3784,0.3853,0.595,0.5575,0.6125,0.542,0.5385,0.4785,0.4541,0.5304,0.5354,0.536
"828",0.623,0.585,0.518,0.562,0.6375,0.453,0.4042,0.4928,0.45,0.4553,0.5073,0.581,0.5512,0.5401,0.5092,0.4611,0.5465,0.428,0.5228,0.51,0.7015,0.6571,0.707,0.7075,0.686
"829",0.593,0.5946,0.5895,0.5714,0.559,0.626,0.6626,0.634,0.645,0.6679,0.5692,0.6185,0.5616,0.5572,0.5783,0.3583,0.3435,0.374,0.3238,0.3575,0.3572,0.3944,0.3524,0.3623,0.423
"830",0.4375,0.3744,0.2946,0.428,0.3555,0.449,0.4458,0.4208,0.454,0.4288,0.6152,0.56,0.5518,0.6529,0.5991,0.8109,0.789,0.7765,0.7464,0.806,0.5924,0.568,0.6073,0.6378,0.6195
"831",0.5985,0.5274,0.5081,0.5608,0.653,0.6137,0.6255,0.6353,0.619,0.6014,0.6587,0.617,0.6678,0.6451,0.6266,0.5764,0.5165,0.5465,0.521,0.522,0.5608,0.5895,0.7145,0.5811,0.564
"832",0.6495,0.5788,0.6205,0.5774,0.627,0.4568,0.4437,0.5573,0.5185,0.5034,0.5967,0.5955,0.6788,0.6799,0.6263,0.5742,0.564,0.5355,0.6812,0.6225,0.5284,0.6002,0.5529,0.5065,0.5425
"833",0.6695,0.656,0.7103,0.6896,0.609,0.6287,0.637,0.6313,0.627,0.5923,0.5634,0.5655,0.5457,0.5617,0.5512,0.4849,0.5025,0.522,0.5254,0.476,0.5583,0.6131,0.5876,0.5907,0.643
"834",0.5495,0.5166,0.506,0.5402,0.5305,0.701,0.6647,0.6474,0.626,0.6689,0.6667,0.6845,0.7217,0.7074,0.6837,0.5433,0.683,0.551,0.5552,0.565,0.5303,0.5422,0.5261,0.5536,0.5015
"835",0.702,0.6968,0.6406,0.631,0.678,0.5577,0.5508,0.5718,0.585,0.5815,0.6531,0.699,0.6946,0.6426,0.6779,0.6547,0.6425,0.6295,0.7224,0.659,0.7062,0.6667,0.6644,0.6298,0.6645
"836",0.7405,0.6848,0.7424,0.7324,0.7225,0.5325,0.6399,0.5903,0.5685,0.5711,0.6272,0.588,0.582,0.6802,0.6175,0.7729,0.764,0.756,0.634,0.7665,0.5685,0.5922,0.5834,0.5525,0.6475
